"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location"
"Check out what I just added to my closet on Poshmark: Nike golf shirt men’s medium. https://t.co/TgCc9xhds9 via @poshmarkapp #shopmycloset",FALSE,0,NA,"2019-04-18 23:26:23",FALSE,NA,"1119019372918362112",NA,"<a href=""http://poshmark.com/"" rel=""nofollow"">Poshmark</a>","ShellieLawlor",0,FALSE,FALSE,NA,NA,"Massachusetts"
"Trump's Golf Game Gets TROLLED In EPIC Way https://t.co/mY0gjjqloC via @YouTube  #trumpsFullOfIt",FALSE,0,NA,"2019-04-18 23:26:09",FALSE,NA,"1119019313015529472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EmmaGraceSmith9",0,FALSE,FALSE,NA,NA,"North Carolina, USA"
"You known it’s April in Wisconsin when you keep an ice scraper in the back of your car next to your golf clubs.",FALSE,0,NA,"2019-04-18 23:25:42",FALSE,NA,"1119019200184573952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrNortman",0,FALSE,FALSE,NA,NA,"Madison, WI"
"NEW BALANCE MENS NBG574 LEATHER SPIKED GOLF SHOES - GRAY - https://t.co/M52eNllSyB https://t.co/5obHLiB15p",FALSE,0,NA,"2019-04-18 23:25:39",FALSE,NA,"1119019189824438272",NA,"<a href=""https://buyaussiestuff.com"" rel=""nofollow"">buyaussiestuff</a>","Jrd117",0,FALSE,FALSE,NA,NA,"Australia"
"For tomorrow's opening round of the 2019 @CAASports Men's Golf Championship, the Phoenix is scheduled to tee off fr… https://t.co/z2mJ61U4Fg",FALSE,0,NA,"2019-04-18 23:25:17",TRUE,NA,"1119019096673325056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ElonGolf",0,FALSE,FALSE,NA,NA,"Elon, NC"
"Congratulations to our golf team for winning the gold division at today’s Lakeview Invite! https://t.co/TLXfwpOj4T",FALSE,0,NA,"2019-04-18 23:25:06",FALSE,NA,"1119019051735498752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","STLSharks",0,FALSE,FALSE,NA,NA,"St. Louis, MI"
"Congratulations Boys Golf on defeating Middletown North 171-224 today to improve to 10-0 on the season! #COUGARPRIDE #CNHSSPORTS <U+0001F682>",FALSE,0,NA,"2019-04-18 23:25:02",FALSE,NA,"1119019034559832064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CNHSAthletics",0,FALSE,FALSE,NA,NA,"Colts Neck, NJ"
"Final from Westwood Golf Course: Salem 168, Scottsburg 193 @MSConference",FALSE,0,NA,"2019-04-18 23:25:00",FALSE,NA,"1119019025651122176",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","scsd2athletics",0,FALSE,FALSE,NA,NA,"Scottsburg, IN"
"From Christie to Kushner to Trump’s golf course, all the Jersey moments in the Mueller report… https://t.co/RTPIn1uSK8",FALSE,0,NA,"2019-04-18 23:24:56",TRUE,NA,"1119019006915166208",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NJ_Politics",0,FALSE,FALSE,NA,NA,"Trenton, NJ"
"If you think a player showing emotion and flipping their bat is “ruining the sport” go play golf <U+0001F624> https://t.co/FTAkKLKnq9",FALSE,0,NA,"2019-04-18 23:24:56",FALSE,NA,"1119019006164385792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SahandYazdanyar",0,FALSE,FALSE,NA,NA,"Baltimore, MD"
"How many times has President Donald Trump played golf while in office? https://t.co/xN8FahhRhZ",FALSE,0,NA,"2019-04-18 23:24:48",FALSE,NA,"1119018974291873792",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AngeliaEudy",0,FALSE,FALSE,NA,NA,"Charlotte, NC"
"Final Results from St. Paul Invite today.  <U+0001F4A8> Windy! 

Shaw 75 (Medalist=1st)
Willis 79 3rd
Fendt 84 9th
Baylor 100… https://t.co/cBbnvOi6SK",FALSE,2,NA,"2019-04-18 23:24:47",TRUE,NA,"1119018970093322240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Husky_Golf",0,FALSE,FALSE,NA,NA,"Aurora, NE"
"Mueller explains why his family left Trump's golf club - CNN Politics https://t.co/OA8uF85c2A",FALSE,0,NA,"2019-04-18 23:24:46",FALSE,NA,"1119018965681037312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","torbor_n",0,FALSE,FALSE,NA,NA,"Northeast USA"
"@kylegriffin1 It’s absolutely not right that tax payers pay millions of dollars for #DonaldTrump’s weekly golf vacations. <U+0001F644>",FALSE,0,"kylegriffin1","2019-04-18 23:24:27",FALSE,"1119017809151975424","1119018885632729088","32871086","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","glamelegance",0,FALSE,FALSE,NA,NA,"Manhattan, NY"
"@realDonaldTrump Deep in your vulgar heart, you know you are unfit to be president! You are a fraud. You are stupid… https://t.co/5J1ebGeo5p",FALSE,0,"realDonaldTrump","2019-04-18 23:23:57",TRUE,"1118876219381026816","1119018761296797696","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robertosan",0,FALSE,FALSE,NA,NA,"Fort Lauderdale"
"Actually if this is part of the investigation &amp; Mueller needed to state this... then I would say he-himself  has an… https://t.co/lX7Y3vfeUI",FALSE,0,NA,"2019-04-18 23:23:55",TRUE,NA,"1119018754011271168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kkerri35",0,FALSE,FALSE,NA,NA,"USA"
"@SMW_Myron @RMW_86 Of course I’m rooting for success in the North Woods.   But playing golf in shorts the last 4 weeks ain’t bad. <U+0001F60E><U+26F3><U+FE0F>",FALSE,1,"SMW_Myron","2019-04-18 23:23:52",FALSE,"1119016766955556864","1119018740748890112","2496811266","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","friday_scott",0,FALSE,FALSE,NA,NA,"Greenville, South Carolina "
"For the ppl my ass, @fordnation, more like for the four guys you golf with the 60% of the time you arent at the fkn… https://t.co/RbEqcgjgCA",FALSE,0,NA,"2019-04-18 23:23:43",TRUE,NA,"1119018701800529920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sequence_fairy",0,FALSE,FALSE,NA,NA,"Kitchener"
"Driving balls <U+26F3><U+FE0F> @ Longhi's Golf Driving Range, Miniature Golf, and Par 3 Golf Course https://t.co/7WYWsXmcfq",FALSE,0,NA,"2019-04-18 23:23:20",FALSE,NA,"1119018606715707392",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DJArianna413",0,FALSE,FALSE,"-72.71170543","42.0671537","Agawam, MA"
"Instead of Trump taking responsibility for this report. The dummy is off again for another $1.8 million golf weekend.",FALSE,0,NA,"2019-04-18 23:23:08",FALSE,NA,"1119018553892646912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","djthabitualliar",0,FALSE,FALSE,NA,NA,"Canada "
"The Naples City Council unanimously approved a proposal Wednesday to redevelop the historic Naples Beach Hotel &amp; Go… https://t.co/emnNo39Ggs",FALSE,0,NA,"2019-04-18 23:23:05",TRUE,NA,"1119018542899388416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TimAtenKnows",0,FALSE,FALSE,NA,NA,"Naples, Florida"
"Congrats to EV Boys Golf on placing 2nd out of 32 teams at today’s Bunker Hills Invite as they shot 295 as a team l… https://t.co/r8lmIvyCT1",FALSE,1,NA,"2019-04-18 23:23:02",TRUE,NA,"1119018530584788992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EVHSAthletics",1,FALSE,FALSE,NA,NA,"Apple Valley, MN"
"RT @GOLF_com: Fans were not pleased with a weather update interrupting Masters coverage. https://t.co/UefnhtsMgj… https://t.co/sWfbZw1vPl",FALSE,0,NA,"2019-04-18 23:23:01",TRUE,NA,"1119018523572019200",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","TheGolfShopCo",0,FALSE,FALSE,NA,NA,"United States"
"Men's Golf Preview: CAA Championship https://t.co/MZqSVf8XhK",FALSE,0,NA,"2019-04-18 23:23:00",FALSE,NA,"1119018519344111616",NA,"<a href=""http://www.sidearmsports.com"" rel=""nofollow"">SIDEARM Sports</a>","UNCW_MensGolf",0,FALSE,FALSE,NA,NA,"Wilmington, NC"
"@BlakeTheDauphin And how many of our sports teams host golf tournament fundraisers <U+0001F937><U+0001F3FB><U+200D><U+2642><U+FE0F>",FALSE,0,"BlakeTheDauphin","2019-04-18 23:22:48",FALSE,"1119017973526740992","1119018472707690496","325951436","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","G_H38N",0,FALSE,FALSE,NA,NA,"Tuttle Oklahoma"
"@patrice_noonan Lightning storm over his golf course. <U+0001F609>",FALSE,0,"patrice_noonan","2019-04-18 23:22:44",FALSE,"1119017809420476416","1119018454831521792","855259975177953280","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cintigal51",0,FALSE,FALSE,NA,NA,"USA"
"2018 Scotty Cameron Newport 3 - Left Handed (LH) - 33"" - w/headcover https://t.co/37mCO2n0fR #golf https://t.co/bQvoVERw50",FALSE,0,NA,"2019-04-18 23:22:33",FALSE,NA,"1119018408668880896",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","GolfExchangeApp",0,FALSE,FALSE,NA,NA,"Flagler Beach, FL"
"Abby Peltier for a par. Nice! https://t.co/wxp4hwsdm2",FALSE,0,NA,"2019-04-18 23:22:27",FALSE,NA,"1119018383024979968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","golf_nla",0,FALSE,FALSE,NA,NA,"Woodbury, MN"
"Gardner-Webb men's golf finishes 3rd after 54 holes of stroke play at the 2019 @BigSouthSports Championship. Smith… https://t.co/d2RtJtTot5",FALSE,3,NA,"2019-04-18 23:22:09",TRUE,NA,"1119018307305316352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gwugolf",2,FALSE,FALSE,NA,NA,"Boiling Springs, NC"
"@realDonaldTrump God, you don't do ANY work at all, do you? One-page briefs because you can't read. Serving burgers… https://t.co/ogGmq2wQqh",FALSE,0,"realDonaldTrump","2019-04-18 23:22:08",TRUE,"1118921900858793984","1119018303496892416","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Scott_M_Beatty",0,FALSE,FALSE,NA,NA,"Pennsylvania, USA"
"The girls were lucky enough to have GHS alumni and former teammate Alisha Ford coming out to support them today! Gr… https://t.co/MVTVF7dTgH",FALSE,0,NA,"2019-04-18 23:21:47",TRUE,NA,"1119018215886196736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Golf_Grinnell",0,FALSE,FALSE,NA,NA,"Grinnell, IA"
"@realrobbwells  You're a legend man.",FALSE,0,"realrobbwells","2019-04-18 23:21:42",FALSE,NA,"1119018192951758848","297606327","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Golf_Rival87",0,FALSE,FALSE,NA,NA,"United States"
"I’m excited to announce that I will be furthering my academic and golf career at Carl Sandburg College. I would lik… https://t.co/LPq8oOpCSL",FALSE,4,NA,"2019-04-18 23:21:24",TRUE,NA,"1119018117966045184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blum_tanner",3,FALSE,FALSE,NA,NA,"Elmwood, IL"
"*golf clap* https://t.co/3loEEwBNSI",FALSE,0,NA,"2019-04-18 23:20:17",FALSE,NA,"1119017835613888512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","this_we_defend",0,FALSE,FALSE,NA,NA,"Smalltown, USA"
"@amandacarpenter Was the dossier fake? Were the blackberries smashed? Did Hillary use bleach bit? Did Loretta and B… https://t.co/WxIfdaJXM3",FALSE,0,"amandacarpenter","2019-04-18 23:20:10",TRUE,"1118905535875751936","1119017806337540096","14844867","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SMParrishRPh",0,FALSE,FALSE,NA,NA,"Tampa, FL"
"@Epali_ There is this very nice golf instructor @JohnnySins their videos are really helpful. Contact him asap.",FALSE,0,"Epali_","2019-04-18 23:20:00",FALSE,"1119015226412650496","1119017766407643136","1023037724930977792","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shahbaz28149872",0,FALSE,FALSE,NA,NA,"United States"
"PCC Results <U+26F3><U+FE0F>             
@beau__flex 46                                            @Cole24McKinney 36… https://t.co/uUVeS2CSnj",FALSE,2,NA,"2019-04-18 23:19:50",TRUE,NA,"1119017724120838144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Trojan_Golf",0,FALSE,FALSE,NA,NA,"Bourbon, Indiana "
"Your Grinnell Tigers finished out their meet week snagging first place at the Oskaloosa Invitational against 11 oth… https://t.co/zjGwNkhHwS",FALSE,0,NA,"2019-04-18 23:19:32",TRUE,NA,"1119017650728906752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Golf_Grinnell",0,FALSE,FALSE,NA,NA,"Grinnell, IA"
"Olivia DiPaolo the first NKY winner, for girls golf @Ryle_HS #GCSA2019 https://t.co/f2RgzCwMjR",FALSE,0,NA,"2019-04-18 23:19:24",FALSE,NA,"1119017614305632256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JWeberSports",1,FALSE,FALSE,NA,NA,"Fort Mitchell, KY"
"loved supporting students on golf and baseball senior night and girls lax...AND seeing many former rockstar student… https://t.co/uvGyyOWbAL",FALSE,0,NA,"2019-04-18 23:19:21",TRUE,NA,"1119017600728670208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cbeach717",0,FALSE,FALSE,NA,NA,"ATL"
"Golf with a 185-213 win over Sterling today!",FALSE,1,NA,"2019-04-18 23:19:05",FALSE,NA,"1119017536857804800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HHGarnets",0,FALSE,FALSE,NA,NA,"Haddon Heights"
"Women's Golf: #WilkesWGOLF 2, Keystone 0",FALSE,0,NA,"2019-04-18 23:18:50",FALSE,NA,"1119017471607025664",NA,"<a href=""http://www.sidearmsports.com"" rel=""nofollow"">SIDEARM Sports</a>","WilkesColonels",0,FALSE,FALSE,NA,NA,"Wilkes-Barre, PA"
"AWESOME! @scpga your are ""DIFFERENCE MAKERS"" on behalf of @ramonarams Golf we thanks you too. https://t.co/nPEsI9YhiO",FALSE,1,NA,"2019-04-18 23:18:42",FALSE,NA,"1119017439524560896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrComadurangolf",0,FALSE,FALSE,NA,NA,"9"
"Sports Time Ohio has to be the biggest waste of a channel ever. It does nothing but replay Indians games 3x a day,… https://t.co/sLkbassLvY",FALSE,0,NA,"2019-04-18 23:18:40",TRUE,NA,"1119017429856935936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nickhawks411",0,FALSE,FALSE,NA,NA,"Cleveland, OH"
"He’s since been Russianize. What happened on that golf coarse? https://t.co/IjzCWsMxMl",FALSE,0,NA,"2019-04-18 23:18:34",FALSE,NA,"1119017406784069632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tricia2051",0,FALSE,FALSE,NA,NA,"Louisiana , USA"
"A beautiful way to finish off Day 1 of the CAC Men’s &amp; Women’s Golf Championships. @CACsports https://t.co/BFgMGcwjeA",FALSE,0,NA,"2019-04-18 23:18:18",FALSE,NA,"1119017339801014272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CACcommish",0,FALSE,FALSE,NA,NA,"Fredericksburg, VA"
"Women's Golf: Scranton 3.5, #WilkesWGOLF 1.5",FALSE,0,NA,"2019-04-18 23:18:02",FALSE,NA,"1119017272759279616",NA,"<a href=""http://www.sidearmsports.com"" rel=""nofollow"">SIDEARM Sports</a>","WilkesColonels",0,FALSE,FALSE,NA,NA,"Wilkes-Barre, PA"
"Just now found a miniature golf course here in Lexington. Why the fuck did I not know this existed until just now!?",FALSE,1,NA,"2019-04-18 23:17:43",FALSE,NA,"1119017190601240576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Benboggs",0,FALSE,FALSE,NA,NA,"lexington ky"
"Today we celebrated the Studebaker Golf Course 100th anniversary and the announcement of the “Kids Play Free” progr… https://t.co/gWwp6gMudD",FALSE,5,NA,"2019-04-18 23:17:37",TRUE,NA,"1119017165758373888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SBILaura",0,FALSE,FALSE,NA,NA,"South Bend, IN"
"@CommonManKFAN Is that your golf party?",FALSE,0,"CommonManKFAN","2019-04-18 23:17:25",FALSE,"1118867629698109440","1119017117645406208","72586457","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","nurd51",0,FALSE,FALSE,NA,NA,"Burnsville, MN USA"
"""It's the end of my presidency, I'm f......"". It's called OBSTRUCTION OF JUSTICE. Full report will be released soon… https://t.co/Oxb3p9L8si",FALSE,0,NA,"2019-04-18 23:17:11",TRUE,NA,"1119017056907739136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","djthabitualliar",0,FALSE,FALSE,NA,NA,"Canada "
"is playing golf!!!<U+0001F3CC><U+0001F3FB><U+26F3><U+FE0F><U+0001F340><U+0001F423><U+0001F44D> — at Concord Park Golf Course https://t.co/DKcWKMbxyv",FALSE,0,NA,"2019-04-18 23:17:02",FALSE,NA,"1119017017862967296",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","randygouge",0,FALSE,FALSE,NA,NA,"Knoxville, TN"
"RT @GolfChannel: RT @GolfCentral: A win this week at the @RBC_Heritage would mean a lot to DJ. Here's more from… https://t.co/g6SoBqjzUn",FALSE,0,NA,"2019-04-18 23:17:00",TRUE,NA,"1119017011319910400",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","TheGolfShopCo",0,FALSE,FALSE,NA,NA,"United States"
"@mahrensgolf @kawartha_golf @MapleLeafs I bet you’re sold out of Habs covers already - aren’t you???",FALSE,0,"mahrensgolf","2019-04-18 23:16:41",FALSE,"1118243550636969984","1119016932282212352","240681674","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ToddMcGolf",0,FALSE,FALSE,NA,NA,"Thornhill, ON"
"Srixon Z Star's have been updated for 2019; While supplies last - Z Star &amp; Z Star XV Promo Sleeves. (2 for the Pric… https://t.co/vSKh5CzNoN",FALSE,0,NA,"2019-04-18 23:16:32",TRUE,NA,"1119016895909249024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Golf_Depot",0,FALSE,FALSE,NA,NA,"Six Nations (Part) 40, Ontario"
"Following the boys golf meet, I stopped at the WSR tennis courts, as @GoHawkTennis was hosting Oelwein in a… https://t.co/jD4KrF1P6f",FALSE,0,NA,"2019-04-18 23:16:32",TRUE,NA,"1119016894621802496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RCole2014",0,FALSE,FALSE,NA,NA,"Waverly, IA"
"NIU Women's Golf at Purgatory for MAC Championship; Four-Year Starters Ward, Anderson, Lead Huskies into Final Tour… https://t.co/mLpEav4BkX",FALSE,1,NA,"2019-04-18 23:16:19",TRUE,NA,"1119016841421238272",NA,"<a href=""http://www.sidearmsports.com"" rel=""nofollow"">SIDEARM Sports</a>","NIUAthletics",0,FALSE,FALSE,NA,NA,"DeKalb, IL"
"@realDonaldTrump @TuckerCarlson @seanhannity @IngrahamAngle You know, if you resign you could be playing golf EVERY… https://t.co/jsk5NuLfkO",FALSE,0,"realDonaldTrump","2019-04-18 23:16:19",TRUE,"1119004969191890944","1119016839458193408","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ProudNonTheist",0,FALSE,FALSE,NA,NA,"USA"
"My mom just woke up me from my nap to tell me her n dad are going to top golf……without me https://t.co/HOYXc6GR6h",FALSE,0,NA,"2019-04-18 23:16:17",FALSE,NA,"1119016831841447936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KMartSoSmart",0,FALSE,FALSE,NA,NA,"305"
"@TimTinnemeyer Your golf takes are Fire my friend",FALSE,0,"TimTinnemeyer","2019-04-18 23:16:09",FALSE,"1118998178609684480","1119016799524331520","58970484","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nathan_moreau",0,FALSE,FALSE,NA,NA,"Chicopee, MA"
"Wilton Girls Golf Results:
4th out of 9 teams today at Mid-Prairie tournament. Eleney Owens placed 10th overall. #eliminate1",FALSE,0,NA,"2019-04-18 23:16:08",FALSE,NA,"1119016794331725824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aj2kuni",0,FALSE,FALSE,NA,NA,"The great state of Iowa!"
"@griff_golf Sweet",FALSE,1,"griff_golf","2019-04-18 23:16:08",FALSE,"1119016098949734400","1119016791282470912","519280691","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gjgolf3",0,FALSE,FALSE,NA,NA,"Wisconsin, USA"
"@RiggsBarstool @trulyseltzer I’ll be waiting for an Indy event. We host Super Bowls, final fours, big ten champions… https://t.co/CwX0aadQWg",FALSE,1,"RiggsBarstool","2019-04-18 23:16:01",TRUE,"1119006656552214528","1119016762438299648","41091439","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","grounds_zach",0,FALSE,FALSE,NA,NA,"Indianapolis, IN"
"@Kelisia @SweetsueW @atrupar ""Bye bye. I got away with it. I'm going to Palm Beach to cheat at golf on the taxpayer's dime.""",FALSE,0,"Kelisia","2019-04-18 23:15:40",FALSE,"1118997265392082944","1119016676899553280","34795605","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sweet_leaf_420_",0,FALSE,FALSE,NA,NA,"the best city in the world NYC"
"Well crap...........
#12gauge #shotgun #weaponfanatics #nightvision #pubg #apexlegends #crap #broken #glock… https://t.co/xRYdppILol",FALSE,2,NA,"2019-04-18 23:15:34",TRUE,NA,"1119016651180130304",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Shooter_Adam",0,FALSE,FALSE,NA,NA,"Punta Gorda, FL"
"Thrilled to be at the beautiful Sage Valley Golf Club for what promises to be an amazing dinner with Sherwin Family… https://t.co/m3cUlfsQKO",FALSE,0,NA,"2019-04-18 23:15:32",TRUE,NA,"1119016641323466752",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","thomasarvid",0,FALSE,FALSE,NA,NA,"Atlanta GA"
"@hurricanesmarsh @Cane303 One of the most beautiful golf courses on SoFL now....  Private though.",FALSE,2,"hurricanesmarsh","2019-04-18 23:15:29",FALSE,"1119016305481228288","1119016629856362496","424526918","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RobAdamsFL",0,FALSE,FALSE,NA,NA,"Davie, FL"
"@colinbwhite @Meandmygolf She loves it :) She doesnt wanna go to Kindergarten anymore, she just wanna go play golf!… https://t.co/JfM3MNIxvG",FALSE,0,"colinbwhite","2019-04-18 23:15:11",TRUE,"1113953246387642368","1119016554778243072","1414993722","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","J0k3se",0,FALSE,FALSE,NA,NA,"Sweden"
"Register today for our May 13 Hope Football Alumni &amp; Friends Golf Outing at Railside Golf Club in Byron Center. $10… https://t.co/kyqxZ0afTd",FALSE,0,NA,"2019-04-18 23:15:05",TRUE,NA,"1119016529985712128",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","HopeCollegeFB",0,FALSE,FALSE,NA,NA,"Holland, MI"
"It wasn't too long ago that Justin Thomas was the one competing in Louisville-area youth tournaments. This year, he… https://t.co/p2S6SZX2e8",FALSE,2,NA,"2019-04-18 23:15:00",TRUE,NA,"1119016507030364160",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","courierjournal",0,FALSE,FALSE,NA,NA,"Louisville, Ky"
"@Lady_Kat_Golf Fantastic selfie ladies... hittem long and straight",FALSE,1,"Lady_Kat_Golf","2019-04-18 23:14:52",FALSE,"1119016004607258624","1119016472444059648","452566162","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gjgolf3",0,FALSE,FALSE,NA,NA,"Wisconsin, USA"
"@JoseCanseco How does it work for golf Jose?",FALSE,0,"JoseCanseco","2019-04-18 23:14:50",FALSE,"1118966176443318272","1119016465053691904","19715003","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","j1alto",0,FALSE,FALSE,NA,NA,"Texas"
"@Van_lieu @evanposocco Really simple mini golf windmill except it's Martin Jones and it's even easier to putt a ball through",FALSE,2,"Van_lieu","2019-04-18 23:14:34",FALSE,"1119015007545462784","1119016399370768384","270506724","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PuckAndBadJokes",0,FALSE,FALSE,NA,NA,"Ontario, Canada"
"@PrydeKnxwledge LIE. I got 0 texts from you since you handed me that L in mini golf.",FALSE,1,"PrydeKnxwledge","2019-04-18 23:14:19",FALSE,"1118708860188078080","1119016335743291392","372639329","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Khvncious",0,FALSE,FALSE,NA,NA,"Washington, DC"
"@MoxxiCasts Golf story &amp; enter the gungeon",FALSE,0,"MoxxiCasts","2019-04-18 23:14:12",FALSE,"1119008795374415872","1119016306706087936","2179190089","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bkop92",0,FALSE,FALSE,NA,NA,"New York, NY"
"@realDonaldTrump @JesseBWatters Not worried? Why did you refuse to speak with the Press on your way to Marine One??… https://t.co/Uf9BY7IfGA",FALSE,1,"realDonaldTrump","2019-04-18 23:14:07",TRUE,"1118990550235877376","1119016286313271296","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Xxfightforever",0,FALSE,FALSE,NA,NA,"United States"
"Just posted a photo @ Eagle Classic Golf Centre https://t.co/ImCOSLHN3E",FALSE,0,NA,"2019-04-18 23:13:51",FALSE,NA,"1.119016219087e+18",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mattguadagnolo",0,FALSE,FALSE,NA,NA,"Ontario, Canada"
"Man attacked by bobcat on Connecticut golf course https://t.co/I9Rf5MARiY https://t.co/pIkGN3zRsS",FALSE,0,NA,"2019-04-18 23:13:34",FALSE,NA,"1119016145468547072",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","viralnews91",0,FALSE,FALSE,NA,NA,"Florida, USA"
